,time_simulation,P_104 [L/s],Mix_TK100,Mix_R101,Csus_R101,x_R101,SV_p,SV_gl,molCH4_acum_V101,molCO2_acum_V101,molO2_acum_V101,molH2S_acum_V101,molNH3_acum_V101,molH2O_acum_V101,biogas_acum_V101,Pacum_V101,Pstorage_V101,x_CH4_V101,x_CO2_V101,x_O2_V101,x_NH3_V101,x_H2S_V101,RH_V101,molCH4_acum_V102,molCO2_acum_V102,molO2_acum_V102,molH2S_acum_V102,molNH3_acum_V102,molH2O_acum_V102,biogas_acum_V102,Pacum_V102,Pstorage_V102,x_CH4_V102,x_CO2_V102,x_O2_V102,x_NH3_V102,x_H2S_V102,RH_V102,molCH4_acum_V107,molCO2_acum_V107,molO2_acum_V107,molH2S_acum_V107,molNH3_acum_V107,molH2O_acum_V107,biogas_acum_V107,Pacum_V107,Pstorage_V107,x_CH4_V107,x_CO2_V107,x_O2_V107,x_NH3_V107,x_H2S_V107,RH_V107
172,622800,0.0,0,0,0.008298642248067143,0.7209192985580827,0.02790807014419174,27.529915793737942,0.6287803581377793,0.40727818652106157,0.03809748796760487,0.0,0.06430708208227288,0.014332362327695218,1.1527954770364137,10.411730051106161,10.411730051106161,55.23063066462684,35.77438577140602,3.346396336903045,5648.587227064108,0.0,62.061872121943175,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
173,626400,0.0,0,0,0.008298642248067143,0.7209192985580827,0.02790807014419174,27.529915793737942,0.6287803581377793,0.40727818652106157,0.03809748796760487,0.0,0.06430708208227288,0.014332362327695218,1.1527954770364137,10.332098225961907,10.332098225961907,55.23063066462684,35.77438577140602,3.346396336903045,5648.587227064108,0.0,70.90488668637633,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
174,630000,18.0,0,0,0.008510247277196301,0.7138030886778751,0.028619691132212487,28.231894317371008,0.6474016007011452,0.41933967318142357,0.03933295512890446,0.0,0.0662115273444353,0.01483447448736382,1.1871202308432725,10.61286596245043,10.61286596245043,55.225579359900756,35.771113903572086,3.3552361201736622,5648.070616353487,0.0,75.4074162444162,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
175,633600,0.0,0,0,0.008510247277196301,0.7138030886778751,0.028619691132212487,28.231894317371008,0.6474016007011452,0.41933967318142357,0.03933295512890446,0.0,0.0662115273444353,0.01483447448736382,1.1871202308432725,10.675383074064424,10.675383074064424,55.225579359900756,35.771113903572086,3.3552361201736622,5648.070616353487,0.0,68.07228613108542,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
176,637200,0.0,0,0,0.008510247277196301,0.7138030886778751,0.028619691132212487,28.231894317371008,0.6474016007011452,0.41933967318142357,0.03933295512890446,0.0,0.0662115273444353,0.01483447448736382,1.1871202308432725,10.730740881791641,10.730740881791641,55.225579359900756,35.771113903572086,3.3552361201736622,5648.070616353487,0.0,62.247853404150554,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
177,640800,0.0,0,0,0.008510247277196301,0.7138030886778751,0.028619691132212487,28.231894317371008,0.6474016007011452,0.41933967318142357,0.03933295512890446,0.0,0.0662115273444353,0.01483447448736382,1.1871202308432725,10.62903186059593,10.62903186059593,55.225579359900756,35.771113903572086,3.3552361201736622,5648.070616353487,0.0,73.42815926328487,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
178,644400,0.0,0,0,0.008510247277196301,0.7138030886778751,0.028619691132212487,28.231894317371008,0.6474016007011452,0.41933967318142357,0.03933295512890446,0.0,0.0662115273444353,0.01483447448736382,1.1871202308432725,10.697930604145009,10.697930604145009,55.225579359900756,35.771113903572086,3.3552361201736622,5648.070616353487,0.0,65.62828977200728,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
179,648000,0.0,0,0,0.008510247277196301,0.7138030886778751,0.028619691132212487,28.231894317371008,0.6474016007011452,0.41933967318142357,0.03933295512890446,0.0,0.0662115273444353,0.01483447448736382,1.1871202308432725,10.704645790366698,10.704645790366698,55.225579359900756,35.771113903572086,3.3552361201736622,5648.070616353487,0.0,64.91978571069892,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
180,651600,18.0,50,50,0.008719749336946001,0.706757600989562,0.029324239901043807,28.926896450384664,0.6658377819591188,0.4312812905871565,0.04055868519930855,0.0,0.06809704588218261,0.015292440069549542,1.221067243697316,11.014916756419419,11.014916756419419,55.22074105013965,35.767979998385904,3.36370316225561,5647.575789218829,0.0,65.42508699353206,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
181,655200,0.0,50,50,0.008719749336946001,0.706757600989562,0.029324239901043807,28.926896450384664,0.6658377819591188,0.4312812905871565,0.04055868519930855,0.0,0.06809704588218261,0.015292440069549542,1.221067243697316,10.975629563113952,10.975629563113952,55.22074105013965,35.767979998385904,3.36370316225561,5647.575789218829,0.0,69.60098054263487,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
182,658800,0.0,50,50,0.008719749336946001,0.706757600989562,0.029324239901043807,28.926896450384664,0.6658377819591188,0.4312812905871565,0.04055868519930855,0.0,0.06809704588218261,0.015292440069549542,1.221067243697316,10.89936830174293,10.89936830174293,55.22074105013965,35.767979998385904,3.36370316225561,5647.575789218829,0.0,78.60079947125519,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
183,662400,0.0,50,50,0.008719749336946001,0.706757600989562,0.029324239901043807,28.926896450384664,0.6658377819591188,0.4312812905871565,0.04055868519930855,0.0,0.06809704588218261,0.015292440069549542,1.221067243697316,10.966403001544625,10.966403001544625,55.22074105013965,35.767979998385904,3.36370316225561,5647.575789218829,0.0,70.62506565572033,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
184,666000,0.0,50,50,0.008719749336946001,0.706757600989562,0.029324239901043807,28.926896450384664,0.6658377819591188,0.4312812905871565,0.04055868519930855,0.0,0.06809704588218261,0.015292440069549542,1.221067243697316,11.012692229321322,11.012692229321322,55.22074105013965,35.767979998385904,3.36370316225561,5647.575789218829,0.0,65.65378710211014,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
185,669600,0.0,50,50,0.008719749336946001,0.706757600989562,0.029324239901043807,28.926896450384664,0.6658377819591188,0.4312812905871565,0.04055868519930855,0.0,0.06809704588218261,0.015292440069549542,1.221067243697316,10.911725199309643,10.911725199309643,55.22074105013965,35.767979998385904,3.36370316225561,5647.575789218829,0.0,77.05674669568452,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
186,673200,18.0,50,50,0.008927143274621662,0.6997830087766244,0.030021699122337573,29.614905099229905,0.684088448474577,0.4431027450346692,0.0417899192069905,0.0,0.06996359132126356,0.0157199240345177,1.254664628072018,11.321924739405988,11.321924739405988,55.21541407338475,35.76452957026057,3.3730253715766807,5647.030984777986,0.0,65.83412758218181,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
187,676800,0.0,50,50,0.008927143274621662,0.6997830087766244,0.030021699122337573,29.614905099229905,0.684088448474577,0.4431027450346692,0.0417899192069905,0.0,0.06996359132126356,0.0157199240345177,1.254664628072018,11.248207592811589,11.248207592811589,55.21541407338475,35.76452957026057,3.3730253715766807,5647.030984777986,0.0,73.7280790998003,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
188,680400,0.0,50,50,0.008927143274621662,0.6997830087766244,0.030021699122337573,29.614905099229905,0.684088448474577,0.4431027450346692,0.0417899192069905,0.0,0.06996359132126356,0.0157199240345177,1.254664628072018,11.2585153130355,11.2585153130355,55.21541407338475,35.76452957026057,3.3730253715766807,5647.030984777986,0.0,72.56217807338228,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
189,684000,0.0,50,50,0.008927143274621662,0.6997830087766244,0.030021699122337573,29.614905099229905,0.684088448474577,0.4431027450346692,0.0417899192069905,0.0,0.06996359132126356,0.0157199240345177,1.254664628072018,11.257401234874544,11.257401234874544,55.21541407338475,35.76452957026057,3.3730253715766807,5647.030984777986,0.0,72.6871765677133,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
190,687600,0.0,50,50,0.008927143274621662,0.6997830087766244,0.030021699122337573,29.614905099229905,0.684088448474577,0.4431027450346692,0.0417899192069905,0.0,0.06996359132126356,0.0157199240345177,1.254664628072018,11.207554302616309,11.207554302616309,55.21541407338475,35.76452957026057,3.3730253715766807,5647.030984777986,0.0,78.53834262639505,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
191,691200,0.0,50,50,0.008927143274621662,0.6997830087766244,0.030021699122337573,29.614905099229905,0.684088448474577,0.4431027450346692,0.0417899192069905,0.0,0.06996359132126356,0.0157199240345177,1.254664628072018,11.300574363822639,11.300574363822639,55.21541407338475,35.76452957026057,3.3730253715766807,5647.030984777986,0.0,68.01703841544222,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
192,694800,18.0,50,50,0.009132548704431968,0.6928752894512382,0.030712471054876178,30.296317072082612,0.7021641262978838,0.4548108545338566,0.04265307512224227,0.0,0.07181224018955631,0.01614606991162037,1.2875863660551592,11.497720479563657,11.497720479563657,55.22588268026808,35.77131037244637,3.3547053095308663,5648.101637754691,0.0,79.97880243086522,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
193,698400,0.0,50,50,0.009132548704431968,0.6928752894512382,0.030712471054876178,30.296317072082612,0.7021641262978838,0.4548108545338566,0.04265307512224227,0.0,0.07181224018955631,0.01614606991162037,1.2875863660551592,11.54642628569355,11.54642628569355,55.22588268026808,35.77131037244637,3.3547053095308663,5648.101637754691,0.0,74.29144859909934,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
194,702000,0.0,50,50,0.009132548704431968,0.6928752894512382,0.030712471054876178,30.296317072082612,0.7021641262978838,0.4548108545338566,0.04265307512224227,0.0,0.07181224018955631,0.01614606991162037,1.2875863660551592,11.575869105906158,11.575869105906158,55.22588268026808,35.77131037244637,3.3547053095308663,5648.101637754691,0.0,71.07663135713615,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
195,705600,0.0,50,50,0.009132548704431968,0.6928752894512382,0.030712471054876178,30.296317072082612,0.7021641262978838,0.4548108545338566,0.04265307512224227,0.0,0.07181224018955631,0.01614606991162037,1.2875863660551592,11.548824945953502,11.548824945953502,55.22588268026808,35.77131037244637,3.3547053095308663,5648.101637754691,0.0,74.02345281243457,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
196,709200,0.0,50,50,0.009132548704431968,0.6928752894512382,0.030712471054876178,30.296317072082612,0.7021641262978838,0.4548108545338566,0.04265307512224227,0.0,0.07181224018955631,0.01614606991162037,1.2875863660551592,11.591958063102592,11.591958063102592,55.22588268026808,35.77131037244637,3.3547053095308663,5648.101637754691,0.0,69.38682805923216,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
197,712800,0.0,50,50,0.009132548704431968,0.6928752894512382,0.030712471054876178,30.296317072082612,0.7021641262978838,0.4548108545338566,0.04265307512224227,0.0,0.07181224018955631,0.01614606991162037,1.2875863660551592,11.616652827430363,11.616652827430363,55.22588268026808,35.77131037244637,3.3547053095308663,5648.101637754691,0.0,66.8811943904846,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
198,716400,18.0,50,50,0.009335906656449724,0.6860364261533144,0.031396357384668575,30.970936742106314,0.7200596260754464,0.4664022577988687,0.04343962148740014,0.0,0.07364246175771612,0.016593671842427223,1.3201376389618587,11.901873267725612,11.901873267725612,55.23861444172326,35.779557081570736,3.332424726984309,5649.403749721697,0.0,68.63060210827935,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
199,720000,0.0,50,50,0.009335906656449724,0.6860364261533144,0.031396357384668575,30.970936742106314,0.7200596260754464,0.4664022577988687,0.04343962148740014,0.0,0.07364246175771612,0.016593671842427223,1.3201376389618587,11.888379596646551,11.888379596646551,55.23861444172326,35.779557081570736,3.332424726984309,5649.403749721697,0.0,69.98932201621629,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
200,723600,0.0,50,50,0.009335906656449724,0.6860364261533144,0.031396357384668575,30.970936742106314,0.7200596260754464,0.4664022577988687,0.04343962148740014,0.0,0.07364246175771612,0.016593671842427223,1.3201376389618587,11.83862757350702,11.83862757350702,55.23861444172326,35.779557081570736,3.332424726984309,5649.403749721697,0.0,75.26983729720561,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
201,727200,0.0,50,50,0.009335906656449724,0.6860364261533144,0.031396357384668575,30.970936742106314,0.7200596260754464,0.4664022577988687,0.04343962148740014,0.0,0.07364246175771612,0.016593671842427223,1.3201376389618587,11.850395703114614,11.850395703114614,55.23861444172326,35.779557081570736,3.332424726984309,5649.403749721697,0.0,73.98110129670474,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
202,730800,0.0,50,50,0.009335906656449724,0.6860364261533144,0.031396357384668575,30.970936742106314,0.7200596260754464,0.4664022577988687,0.04343962148740014,0.0,0.07364246175771612,0.016593671842427223,1.3201376389618587,11.89358609013468,11.89358609013468,55.23861444172326,35.779557081570736,3.332424726984309,5649.403749721697,0.0,69.46147448286862,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
203,734400,0.0,50,50,0.009335906656449724,0.6860364261533144,0.031396357384668575,30.970936742106314,0.7200596260754464,0.4664022577988687,0.04343962148740014,0.0,0.07364246175771612,0.016593671842427223,1.3201376389618587,11.913709635768418,11.913709635768418,55.23861444172326,35.779557081570736,3.332424726984309,5649.403749721697,0.0,67.46339872797708,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
204,738000,18.0,50,50,0.009537273542996697,0.6792645217543997,0.03207354782456003,31.638951251537243,0.73777991209158,0.4778801703320461,0.044359042375933626,0.0,0.07545476373663887,0.016917313453131733,1.3523912019893305,12.187042286002574,12.187042286002574,55.24480249480985,35.78356525232001,3.3215956340827586,5650.0366187873715,0.0,69.60425244422292,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
205,741600,0.0,50,50,0.009537273542996697,0.6792645217543997,0.03207354782456003,31.638951251537243,0.73777991209158,0.4778801703320461,0.044359042375933626,0.0,0.07545476373663887,0.016917313453131733,1.3523912019893305,12.159071997840416,12.159071997840416,55.24480249480985,35.78356525232001,3.3215956340827586,5650.0366187873715,0.0,72.42681941342262,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
206,745200,0.0,50,50,0.009537273542996697,0.6792645217543997,0.03207354782456003,31.638951251537243,0.73777991209158,0.4778801703320461,0.044359042375933626,0.0,0.07545476373663887,0.016917313453131733,1.3523912019893305,12.099701443963067,12.099701443963067,55.24480249480985,35.78356525232001,3.3215956340827586,5650.0366187873715,0.0,78.85978399113674,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
207,748800,0.0,50,50,0.009537273542996697,0.6792645217543997,0.03207354782456003,31.638951251537243,0.73777991209158,0.4778801703320461,0.044359042375933626,0.0,0.07545476373663887,0.016917313453131733,1.3523912019893305,12.211843914487572,12.211843914487572,55.24480249480985,35.78356525232001,3.3215956340827586,5650.0366187873715,0.0,67.20564456464159,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
208,752400,0.0,50,50,0.009537273542996697,0.6792645217543997,0.03207354782456003,31.638951251537243,0.73777991209158,0.4778801703320461,0.044359042375933626,0.0,0.07545476373663887,0.016917313453131733,1.3523912019893305,12.174878129957833,12.174878129957833,55.24480249480985,35.78356525232001,3.3215956340827586,5650.0366187873715,0.0,70.81612757328642,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
209,756000,0.0,50,50,0.009537273542996697,0.6792645217543997,0.03207354782456003,31.638951251537243,0.73777991209158,0.4778801703320461,0.044359042375933626,0.0,0.07545476373663887,0.016917313453131733,1.3523912019893305,12.221827674834968,12.221827674834968,55.24480249480985,35.78356525232001,3.3215956340827586,5650.0366187873715,0.0,66.26672836894171,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
210,759600,18.0,50,50,0.00973665129789872,0.6725595112205462,0.032744048877945374,32.300367015649215,0.755325154522958,0.48924470236146145,0.045813770552775475,0.0,0.07724916353075709,0.01731389536118727,1.3849466863291393,12.486615868693924,12.486615868693924,55.22865198255236,35.773104125062325,3.3498590305333678,5648.384861851948,0.0,69.72562242706725,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
211,763200,0.0,50,50,0.00973665129789872,0.6725595112205462,0.032744048877945374,32.300367015649215,0.755325154522958,0.48924470236146145,0.045813770552775475,0.0,0.07724916353075709,0.01731389536118727,1.3849466863291393,12.420341953261067,12.420341953261067,55.22865198255236,35.773104125062325,3.3498590305333678,5648.384861851948,0.0,76.45714212522684,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
212,766800,0.0,50,50,0.00973665129789872,0.6725595112205462,0.032744048877945374,32.300367015649215,0.755325154522958,0.48924470236146145,0.045813770552775475,0.0,0.07724916353075709,0.01731389536118727,1.3849466863291393,12.45048785056388,12.45048785056388,55.22865198255236,35.773104125062325,3.3498590305333678,5648.384861851948,0.0,73.30766903658531,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
213,770400,0.0,50,50,0.00973665129789872,0.6725595112205462,0.032744048877945374,32.300367015649215,0.755325154522958,0.48924470236146145,0.045813770552775475,0.0,0.07724916353075709,0.01731389536118727,1.3849466863291393,12.455603648268854,12.455603648268854,55.22865198255236,35.773104125062325,3.3498590305333678,5648.384861851948,0.0,72.78795822798173,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
214,774000,0.0,50,50,0.00973665129789872,0.6725595112205462,0.032744048877945374,32.300367015649215,0.755325154522958,0.48924470236146145,0.045813770552775475,0.0,0.07724916353075709,0.01731389536118727,1.3849466863291393,12.453138035479919,12.453138035479919,55.22865198255236,35.773104125062325,3.3498590305333678,5648.384861851948,0.0,73.03791397153043,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
215,777600,0.0,50,50,0.00973665129789872,0.6725595112205462,0.032744048877945374,32.300367015649215,0.755325154522958,0.48924470236146145,0.045813770552775475,0.0,0.07724916353075709,0.01731389536118727,1.3849466863291393,12.445233904131088,12.445233904131088,55.22865198255236,35.773104125062325,3.3498590305333678,5648.384861851948,0.0,73.84580675708843,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
216,781200,18.0,50,50,0.009934069901956269,0.6659203863069622,0.033407961369303796,32.95528349274973,0.7726979916800223,0.5004975627927417,0.04696108811804963,0.0,0.07902593096727502,0.017631824341119835,1.4168143978992083,12.727482825336052,12.727482825336052,55.224958220789546,35.77071157482959,3.35632311361831,5648.007090762568,0.0,74.70904562510489,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
217,784800,0.0,50,50,0.009934069901956269,0.6659203863069622,0.033407961369303796,32.95528349274973,0.7726979916800223,0.5004975627927417,0.04696108811804963,0.0,0.07902593096727502,0.017631824341119835,1.4168143978992083,12.734838688882407,12.734838688882407,55.224958220789546,35.77071157482959,3.35632311361831,5648.007090762568,0.0,73.96477078121929,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
218,788400,0.0,50,50,0.009934069901956269,0.6659203863069622,0.033407961369303796,32.95528349274973,0.7726979916800223,0.5004975627927417,0.04696108811804963,0.0,0.07902593096727502,0.017631824341119835,1.4168143978992083,12.692025647142344,12.692025647142344,55.224958220789546,35.77071157482959,3.35632311361831,5648.007090762568,0.0,78.41810889881758,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
219,792000,0.0,50,50,0.009934069901956269,0.6659203863069622,0.033407961369303796,32.95528349274973,0.7726979916800223,0.5004975627927417,0.04696108811804963,0.0,0.07902593096727502,0.017631824341119835,1.4168143978992083,12.741940393390632,12.741940393390632,55.224958220789546,35.77071157482959,3.35632311361831,5648.007090762568,0.0,73.25419447564566,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
220,795600,0.0,50,50,0.009934069901956269,0.6659203863069622,0.033407961369303796,32.95528349274973,0.7726979916800223,0.5004975627927417,0.04696108811804963,0.0,0.07902593096727502,0.017631824341119835,1.4168143978992083,12.757723396486428,12.757723396486428,55.224958220789546,35.77071157482959,3.35632311361831,5648.007090762568,0.0,71.7025918745257,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
221,799200,0.0,50,50,0.009934069901956269,0.6659203863069622,0.033407961369303796,32.95528349274973,0.7726979916800223,0.5004975627927417,0.04696108811804963,0.0,0.07902593096727502,0.017631824341119835,1.4168143978992083,12.68042695242873,12.68042695242873,55.224958220789546,35.77071157482959,3.35632311361831,5648.007090762568,0.0,79.67647236994593,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
